REGION,DATE,FLTS,NORM_FLTS
BRA,2019-01-01T00:00:00Z,3801,NA
BRA,2019-01-02T00:00:00Z,5346,NA
BRA,2019-01-03T00:00:00Z,5514,NA
BRA,2019-01-04T00:00:00Z,5389,4925.85714285714
BRA,2019-01-05T00:00:00Z,4772,5146.85714285714
BRA,2019-01-06T00:00:00Z,4550,5166.28571428571
BRA,2019-01-07T00:00:00Z,5109,5160.85714285714
BRA,2019-01-08T00:00:00Z,5348,5157.71428571429
BRA,2019-01-09T00:00:00Z,5482,5154.28571428571
BRA,2019-01-10T00:00:00Z,5476,5147
BRA,2019-01-11T00:00:00Z,5367,5178.14285714286
BRA,2019-01-12T00:00:00Z,4748,5220.71428571429
BRA,2019-01-13T00:00:00Z,4499,5221.28571428571
BRA,2019-01-14T00:00:00Z,5327,5238
BRA,2019-01-15T00:00:00Z,5646,5258.42857142857
BRA,2019-01-16T00:00:00Z,5486,5263.28571428571
BRA,2019-01-17T00:00:00Z,5593,5262
BRA,2019-01-18T00:00:00Z,5510,5272.85714285714
BRA,2019-01-19T00:00:00Z,4782,5273.14285714286
BRA,2019-01-20T00:00:00Z,4490,5285.28571428571
BRA,2019-01-21T00:00:00Z,5403,5299.14285714286
BRA,2019-01-22T00:00:00Z,5648,5293.71428571429
BRA,2019-01-23T00:00:00Z,5571,5288.42857142857
BRA,2019-01-24T00:00:00Z,5690,5318.14285714286
BRA,2019-01-25T00:00:00Z,5472,5340.57142857143
BRA,2019-01-26T00:00:00Z,4745,5335
BRA,2019-01-27T00:00:00Z,4698,5346.85714285714
BRA,2019-01-28T00:00:00Z,5560,5332.28571428571
BRA,2019-01-29T00:00:00Z,5609,5344
BRA,2019-01-30T00:00:00Z,5654,5316.42857142857
BRA,2019-01-31T00:00:00Z,5588,5276
BRA,2019-02-01T00:00:00Z,5554,5235.57142857143
BRA,2019-02-02T00:00:00Z,4552,5189.28571428571
BRA,2019-02-03T00:00:00Z,4415,5132.14285714286
BRA,2019-02-04T00:00:00Z,5277,5113.14285714286
BRA,2019-02-05T00:00:00Z,5285,5089.57142857143
BRA,2019-02-06T00:00:00Z,5254,5084.71428571429
BRA,2019-02-07T00:00:00Z,5455,5044.14285714286
BRA,2019-02-08T00:00:00Z,5389,5057.14285714286
BRA,2019-02-09T00:00:00Z,4518,5066.42857142857
BRA,2019-02-10T00:00:00Z,4131,5078.28571428571
BRA,2019-02-11T00:00:00Z,5368,5098.42857142857
BRA,2019-02-12T00:00:00Z,5350,5078.14285714286
BRA,2019-02-13T00:00:00Z,5337,5052.71428571429
BRA,2019-02-14T00:00:00Z,5596,5003
BRA,2019-02-15T00:00:00Z,5247,4994.28571428571
BRA,2019-02-16T00:00:00Z,4340,5010.85714285714
BRA,2019-02-17T00:00:00Z,3783,5021.42857142857
BRA,2019-02-18T00:00:00Z,5307,5025.71428571429
BRA,2019-02-19T00:00:00Z,5466,5055.14285714286
BRA,2019-02-20T00:00:00Z,5411,5088
BRA,2019-02-21T00:00:00Z,5626,5128.28571428571
BRA,2019-02-22T00:00:00Z,5453,5105.85714285714
BRA,2019-02-23T00:00:00Z,4570,5076.57142857143
BRA,2019-02-24T00:00:00Z,4065,5094.28571428571
BRA,2019-02-25T00:00:00Z,5150,5073.85714285714
BRA,2019-02-26T00:00:00Z,5261,5103
BRA,2019-02-27T00:00:00Z,5535,5146.57142857143
BRA,2019-02-28T00:00:00Z,5483,5012.85714285714
BRA,2019-03-01T00:00:00Z,5657,4731.42857142857
BRA,2019-03-02T00:00:00Z,4875,4515.85714285714
BRA,2019-03-03T00:00:00Z,3129,4479.42857142857
BRA,2019-03-04T00:00:00Z,3180,4449.28571428571
BRA,2019-03-05T00:00:00Z,3752,4370.71428571429
BRA,2019-03-06T00:00:00Z,5280,4310.85714285714
BRA,2019-03-07T00:00:00Z,5272,4472.71428571429
BRA,2019-03-08T00:00:00Z,5107,4781.85714285714
BRA,2019-03-09T00:00:00Z,4456,5010
BRA,2019-03-10T00:00:00Z,4262,5033.28571428571
BRA,2019-03-11T00:00:00Z,5344,5066
BRA,2019-03-12T00:00:00Z,5349,5136.85714285714
BRA,2019-03-13T00:00:00Z,5443,5148.14285714286
BRA,2019-03-14T00:00:00Z,5501,5109.14285714286
BRA,2019-03-15T00:00:00Z,5603,5097.14285714286
BRA,2019-03-16T00:00:00Z,4535,5103.14285714286
BRA,2019-03-17T00:00:00Z,3989,5096.57142857143
BRA,2019-03-18T00:00:00Z,5260,5090.28571428571
BRA,2019-03-19T00:00:00Z,5391,5079
BRA,2019-03-20T00:00:00Z,5397,5092.42857142857
BRA,2019-03-21T00:00:00Z,5457,5119
BRA,2019-03-22T00:00:00Z,5524,5141.42857142857
BRA,2019-03-23T00:00:00Z,4629,5152.85714285714
BRA,2019-03-24T00:00:00Z,4175,5158
BRA,2019-03-25T00:00:00Z,5417,5163.57142857143
BRA,2019-03-26T00:00:00Z,5471,5168.85714285714
BRA,2019-03-27T00:00:00Z,5433,5167.71428571429
BRA,2019-03-28T00:00:00Z,5496,5146.71428571429
BRA,2019-03-29T00:00:00Z,5561,5122.85714285714
BRA,2019-03-30T00:00:00Z,4621,5105.71428571429
BRA,2019-03-31T00:00:00Z,4028,5101.42857142857
BRA,2019-04-01T00:00:00Z,5250,5103
BRA,2019-04-02T00:00:00Z,5351,5074
BRA,2019-04-03T00:00:00Z,5403,5019.57142857143
BRA,2019-04-04T00:00:00Z,5507,4984.42857142857
BRA,2019-04-05T00:00:00Z,5358,4959.85714285714
BRA,2019-04-06T00:00:00Z,4240,4924.42857142857
BRA,2019-04-07T00:00:00Z,3782,4941.71428571429
BRA,2019-04-08T00:00:00Z,5078,4928.71428571429
BRA,2019-04-09T00:00:00Z,5103,4963.14285714286
BRA,2019-04-10T00:00:00Z,5524,5003.14285714286
BRA,2019-04-11T00:00:00Z,5416,5015.28571428571
BRA,2019-04-12T00:00:00Z,5599,5048.14285714286
BRA,2019-04-13T00:00:00Z,4520,5064.14285714286
BRA,2019-04-14T00:00:00Z,3867,5052.28571428571
BRA,2019-04-15T00:00:00Z,5308,5056
BRA,2019-04-16T00:00:00Z,5215,4867.14285714286
BRA,2019-04-17T00:00:00Z,5441,4634
BRA,2019-04-18T00:00:00Z,5442,4651.14285714286
BRA,2019-04-19T00:00:00Z,4277,4672.85714285714
BRA,2019-04-20T00:00:00Z,2888,4674.71428571429
BRA,2019-04-21T00:00:00Z,3987,4634.42857142857
BRA,2019-04-22T00:00:00Z,5460,4583.71428571429
BRA,2019-04-23T00:00:00Z,5228,4731.85714285714
BRA,2019-04-24T00:00:00Z,5159,4918.85714285714
BRA,2019-04-25T00:00:00Z,5087,4850.14285714286
BRA,2019-04-26T00:00:00Z,5314,4780.85714285714
BRA,2019-04-27T00:00:00Z,4197,4750.85714285714
BRA,2019-04-28T00:00:00Z,3506,4587.28571428571
BRA,2019-04-29T00:00:00Z,4975,4532.71428571429
BRA,2019-04-30T00:00:00Z,5018,4505.14285714286
BRA,2019-05-01T00:00:00Z,4014,4493.57142857143
BRA,2019-05-02T00:00:00Z,4705,4545.85714285714
BRA,2019-05-03T00:00:00Z,5121,4555.57142857143
BRA,2019-05-04T00:00:00Z,4116,4541.85714285714
BRA,2019-05-05T00:00:00Z,3872,4691.14285714286
BRA,2019-05-06T00:00:00Z,5043,4764.42857142857
BRA,2019-05-07T00:00:00Z,4922,4784.42857142857
BRA,2019-05-08T00:00:00Z,5059,4772.85714285714
BRA,2019-05-09T00:00:00Z,5218,4721
BRA,2019-05-10T00:00:00Z,5261,4670.28571428571
BRA,2019-05-11T00:00:00Z,4035,4663.42857142857
BRA,2019-05-12T00:00:00Z,3509,4629.57142857143
BRA,2019-05-13T00:00:00Z,4688,4611.42857142857
BRA,2019-05-14T00:00:00Z,4874,4571
BRA,2019-05-15T00:00:00Z,4822,4554
BRA,2019-05-16T00:00:00Z,5091,4561.85714285714
BRA,2019-05-17T00:00:00Z,4978,4585
BRA,2019-05-18T00:00:00Z,3916,4603
BRA,2019-05-19T00:00:00Z,3564,4636.14285714286
BRA,2019-05-20T00:00:00Z,4850,4633.42857142857
BRA,2019-05-21T00:00:00Z,5000,4649.71428571429
BRA,2019-05-22T00:00:00Z,5054,4683.14285714286
BRA,2019-05-23T00:00:00Z,5072,4718.85714285714
BRA,2019-05-24T00:00:00Z,5092,4745.57142857143
BRA,2019-05-25T00:00:00Z,4150,4727
BRA,2019-05-26T00:00:00Z,3814,4722.85714285714
BRA,2019-05-27T00:00:00Z,5037,4698.14285714286
BRA,2019-05-28T00:00:00Z,4870,4691.42857142857
BRA,2019-05-29T00:00:00Z,5025,4670.85714285714
BRA,2019-05-30T00:00:00Z,4899,4634.71428571429
BRA,2019-05-31T00:00:00Z,5045,4609.14285714286
BRA,2019-06-01T00:00:00Z,4006,4635
BRA,2019-06-02T00:00:00Z,3561,4648.42857142857
BRA,2019-06-03T00:00:00Z,4858,4705.28571428571
BRA,2019-06-04T00:00:00Z,5051,4749.71428571429
BRA,2019-06-05T00:00:00Z,5119,4771.28571428571
BRA,2019-06-06T00:00:00Z,5297,4818.57142857143
BRA,2019-06-07T00:00:00Z,5356,4846.85714285714
BRA,2019-06-08T00:00:00Z,4157,4832.28571428571
BRA,2019-06-09T00:00:00Z,3892,4819.14285714286
BRA,2019-06-10T00:00:00Z,5056,4801
BRA,2019-06-11T00:00:00Z,4949,4800.28571428571
BRA,2019-06-12T00:00:00Z,5027,4801.71428571429
BRA,2019-06-13T00:00:00Z,5170,4797.14285714286
BRA,2019-06-14T00:00:00Z,5351,4795.28571428571
BRA,2019-06-15T00:00:00Z,4167,4840.42857142857
BRA,2019-06-16T00:00:00Z,3860,4895.42857142857
BRA,2019-06-17T00:00:00Z,5043,4835.85714285714
BRA,2019-06-18T00:00:00Z,5265,4537.71428571429
BRA,2019-06-19T00:00:00Z,5412,4380.42857142857
BRA,2019-06-20T00:00:00Z,4753,4413.42857142857
BRA,2019-06-21T00:00:00Z,3264,4444.71428571429
BRA,2019-06-22T00:00:00Z,3066,4423.85714285714
BRA,2019-06-23T00:00:00Z,4091,4382.57142857143
BRA,2019-06-24T00:00:00Z,5262,4466.42857142857
BRA,2019-06-25T00:00:00Z,5119,4783.28571428571
BRA,2019-06-26T00:00:00Z,5123,4965
BRA,2019-06-27T00:00:00Z,5340,4940.85714285714
BRA,2019-06-28T00:00:00Z,5482,4955.14285714286
BRA,2019-06-29T00:00:00Z,4338,4982.57142857143
BRA,2019-06-30T00:00:00Z,3922,5030.85714285714
BRA,2019-07-01T00:00:00Z,5362,5039.14285714286
BRA,2019-07-02T00:00:00Z,5311,5019.85714285714
BRA,2019-07-03T00:00:00Z,5461,5060.42857142857
BRA,2019-07-04T00:00:00Z,5398,5091.14285714286
BRA,2019-07-05T00:00:00Z,5347,5088.42857142857
BRA,2019-07-06T00:00:00Z,4622,5094
BRA,2019-07-07T00:00:00Z,4137,5071.85714285714
BRA,2019-07-08T00:00:00Z,5343,5075
BRA,2019-07-09T00:00:00Z,5350,5097.57142857143
BRA,2019-07-10T00:00:00Z,5306,5097.28571428571
BRA,2019-07-11T00:00:00Z,5420,5113.42857142857
BRA,2019-07-12T00:00:00Z,5505,5109.42857142857
BRA,2019-07-13T00:00:00Z,4620,5116.57142857143
BRA,2019-07-14T00:00:00Z,4250,5147
BRA,2019-07-15T00:00:00Z,5315,5179.14285714286
BRA,2019-07-16T00:00:00Z,5400,5192.14285714286
BRA,2019-07-17T00:00:00Z,5519,5190
BRA,2019-07-18T00:00:00Z,5645,5196.42857142857
BRA,2019-07-19T00:00:00Z,5596,5192
BRA,2019-07-20T00:00:00Z,4605,5199.71428571429
BRA,2019-07-21T00:00:00Z,4295,5203
BRA,2019-07-22T00:00:00Z,5284,5174.57142857143
BRA,2019-07-23T00:00:00Z,5454,5161.14285714286
BRA,2019-07-24T00:00:00Z,5542,5168
BRA,2019-07-25T00:00:00Z,5446,5161.71428571429
BRA,2019-07-26T00:00:00Z,5502,5177
BRA,2019-07-27T00:00:00Z,4653,5188.28571428571
BRA,2019-07-28T00:00:00Z,4251,5196.14285714286
BRA,2019-07-29T00:00:00Z,5391,5192.28571428571
BRA,2019-07-30T00:00:00Z,5533,5174.71428571429
BRA,2019-07-31T00:00:00Z,5597,5120.28571428571
BRA,2019-08-01T00:00:00Z,5419,5082.28571428571
BRA,2019-08-02T00:00:00Z,5379,5045
BRA,2019-08-03T00:00:00Z,4272,5006.28571428571
BRA,2019-08-04T00:00:00Z,3985,4958.14285714286
BRA,2019-08-05T00:00:00Z,5130,4974.14285714286
BRA,2019-08-06T00:00:00Z,5262,5000.42857142857
BRA,2019-08-07T00:00:00Z,5260,5031.85714285714
BRA,2019-08-08T00:00:00Z,5531,5037.14285714286
BRA,2019-08-09T00:00:00Z,5563,5023.85714285714
BRA,2019-08-10T00:00:00Z,4492,5029.85714285714
BRA,2019-08-11T00:00:00Z,4022,5035.42857142857
BRA,2019-08-12T00:00:00Z,5037,5030.57142857143
BRA,2019-08-13T00:00:00Z,5304,5039.71428571429
BRA,2019-08-14T00:00:00Z,5299,5027.85714285714
BRA,2019-08-15T00:00:00Z,5497,5046
BRA,2019-08-16T00:00:00Z,5627,5051.71428571429
BRA,2019-08-17T00:00:00Z,4409,5029.57142857143
BRA,2019-08-18T00:00:00Z,4149,5025.14285714286
BRA,2019-08-19T00:00:00Z,5077,5020.42857142857
BRA,2019-08-20T00:00:00Z,5149,4989
BRA,2019-08-21T00:00:00Z,5268,4987.14285714286
BRA,2019-08-22T00:00:00Z,5464,4996.28571428571
BRA,2019-08-23T00:00:00Z,5407,5012.57142857143
BRA,2019-08-24T00:00:00Z,4396,5043
BRA,2019-08-25T00:00:00Z,4213,5054.57142857143
BRA,2019-08-26T00:00:00Z,5191,5064.42857142857
BRA,2019-08-27T00:00:00Z,5362,5074
BRA,2019-08-28T00:00:00Z,5349,5057.57142857143
BRA,2019-08-29T00:00:00Z,5533,5023.28571428571
BRA,2019-08-30T00:00:00Z,5474,5023.71428571429
BRA,2019-08-31T00:00:00Z,4281,5002.14285714286
BRA,2019-09-01T00:00:00Z,3973,4989.14285714286
BRA,2019-09-02T00:00:00Z,5194,4965
BRA,2019-09-03T00:00:00Z,5211,4950.28571428571
BRA,2019-09-04T00:00:00Z,5258,4984.28571428571
BRA,2019-09-05T00:00:00Z,5364,5019.85714285714
BRA,2019-09-06T00:00:00Z,5371,5041.57142857143
BRA,2019-09-07T00:00:00Z,4519,5076.71428571429
BRA,2019-09-08T00:00:00Z,4222,5098.28571428571
BRA,2019-09-09T00:00:00Z,5346,5117.28571428571
BRA,2019-09-10T00:00:00Z,5457,5135.28571428571
BRA,2019-09-11T00:00:00Z,5409,5115.42857142857
BRA,2019-09-12T00:00:00Z,5497,5107.14285714286
BRA,2019-09-13T00:00:00Z,5497,5099.28571428571
BRA,2019-09-14T00:00:00Z,4380,5081
BRA,2019-09-15T00:00:00Z,4164,5096.28571428571
BRA,2019-09-16T00:00:00Z,5291,5083.14285714286
BRA,2019-09-17T00:00:00Z,5329,5090.85714285714
BRA,2019-09-18T00:00:00Z,5516,5097
BRA,2019-09-19T00:00:00Z,5405,5083
BRA,2019-09-20T00:00:00Z,5551,5093.57142857143
BRA,2019-09-21T00:00:00Z,4423,5109.42857142857
BRA,2019-09-22T00:00:00Z,4066,5079
BRA,2019-09-23T00:00:00Z,5365,5086.71428571429
BRA,2019-09-24T00:00:00Z,5440,5104.85714285714
BRA,2019-09-25T00:00:00Z,5303,5134.71428571429
BRA,2019-09-26T00:00:00Z,5459,5173.71428571429
BRA,2019-09-27T00:00:00Z,5678,5189
BRA,2019-09-28T00:00:00Z,4632,5200
BRA,2019-09-29T00:00:00Z,4339,5245.85714285714
BRA,2019-09-30T00:00:00Z,5472,5276.71428571429
BRA,2019-10-01T00:00:00Z,5517,5290.85714285714
BRA,2019-10-02T00:00:00Z,5624,5304.28571428571
BRA,2019-10-03T00:00:00Z,5675,5278
BRA,2019-10-04T00:00:00Z,5777,5254.42857142857
BRA,2019-10-05T00:00:00Z,4726,5231.28571428571
BRA,2019-10-06T00:00:00Z,4155,5177.57142857143
BRA,2019-10-07T00:00:00Z,5307,5164.42857142857
BRA,2019-10-08T00:00:00Z,5355,5151.28571428571
BRA,2019-10-09T00:00:00Z,5248,5151.14285714286
BRA,2019-10-10T00:00:00Z,5583,5160.28571428571
BRA,2019-10-11T00:00:00Z,5685,5165.28571428571
BRA,2019-10-12T00:00:00Z,4725,5158.28571428571
BRA,2019-10-13T00:00:00Z,4219,5172
BRA,2019-10-14T00:00:00Z,5342,5162.42857142857
BRA,2019-10-15T00:00:00Z,5306,5146.71428571429
BRA,2019-10-16T00:00:00Z,5344,5129
BRA,2019-10-17T00:00:00Z,5516,5114.42857142857
BRA,2019-10-18T00:00:00Z,5575,5090.28571428571
BRA,2019-10-19T00:00:00Z,4601,5100.42857142857
BRA,2019-10-20T00:00:00Z,4117,5128
BRA,2019-10-21T00:00:00Z,5173,5154.14285714286
BRA,2019-10-22T00:00:00Z,5377,5162.57142857143
BRA,2019-10-23T00:00:00Z,5537,5145.85714285714
BRA,2019-10-24T00:00:00Z,5699,5144
BRA,2019-10-25T00:00:00Z,5634,5164.85714285714
BRA,2019-10-26T00:00:00Z,4484,5176.14285714286
BRA,2019-10-27T00:00:00Z,4104,5191.57142857143
BRA,2019-10-28T00:00:00Z,5319,5170.85714285714
BRA,2019-10-29T00:00:00Z,5456,5186.14285714286
BRA,2019-10-30T00:00:00Z,5645,5179.57142857143
BRA,2019-10-31T00:00:00Z,5554,5195.71428571429
BRA,2019-11-01T00:00:00Z,5741,5186.42857142857
BRA,2019-11-02T00:00:00Z,4438,5166
BRA,2019-11-03T00:00:00Z,4217,5164
BRA,2019-11-04T00:00:00Z,5254,5173.71428571429
BRA,2019-11-05T00:00:00Z,5313,5134
BRA,2019-11-06T00:00:00Z,5631,5148.42857142857
BRA,2019-11-07T00:00:00Z,5622,5143.42857142857
BRA,2019-11-08T00:00:00Z,5463,5142.14285714286
BRA,2019-11-09T00:00:00Z,4539,5158.71428571429
BRA,2019-11-10T00:00:00Z,4182,5152.28571428571
BRA,2019-11-11T00:00:00Z,5245,5141.28571428571
BRA,2019-11-12T00:00:00Z,5429,5092.85714285714
BRA,2019-11-13T00:00:00Z,5586,5003.85714285714
BRA,2019-11-14T00:00:00Z,5545,5054.57142857143
BRA,2019-11-15T00:00:00Z,5124,5051.28571428571
BRA,2019-11-16T00:00:00Z,3916,5024.42857142857
BRA,2019-11-17T00:00:00Z,4537,5002.28571428571
BRA,2019-11-18T00:00:00Z,5222,5026.57142857143
BRA,2019-11-19T00:00:00Z,5241,5090.57142857143
BRA,2019-11-20T00:00:00Z,5431,5204.42857142857
BRA,2019-11-21T00:00:00Z,5715,5193.14285714286
BRA,2019-11-22T00:00:00Z,5572,5257.85714285714
BRA,2019-11-23T00:00:00Z,4713,5304.42857142857
BRA,2019-11-24T00:00:00Z,4458,5283
BRA,2019-11-25T00:00:00Z,5675,5271.28571428571
BRA,2019-11-26T00:00:00Z,5567,5305.28571428571
BRA,2019-11-27T00:00:00Z,5281,5338.57142857143
BRA,2019-11-28T00:00:00Z,5633,5337
BRA,2019-11-29T00:00:00Z,5810,5332.57142857143
BRA,2019-11-30T00:00:00Z,4946,5355.85714285714
BRA,2019-12-01T00:00:00Z,4447,5425.85714285714
BRA,2019-12-02T00:00:00Z,5644,5428
BRA,2019-12-03T00:00:00Z,5730,5437.42857142857
BRA,2019-12-04T00:00:00Z,5771,5445
BRA,2019-12-05T00:00:00Z,5648,5451.28571428571
BRA,2019-12-06T00:00:00Z,5876,5444.71428571429
BRA,2019-12-07T00:00:00Z,4999,5415.42857142857
BRA,2019-12-08T00:00:00Z,4491,5376.57142857143
BRA,2019-12-09T00:00:00Z,5598,5397.71428571429
BRA,2019-12-10T00:00:00Z,5525,5389.42857142857
BRA,2019-12-11T00:00:00Z,5499,5375.71428571429
BRA,2019-12-12T00:00:00Z,5796,5382.42857142857
BRA,2019-12-13T00:00:00Z,5818,5391.14285714286
BRA,2019-12-14T00:00:00Z,4903,5401.85714285714
BRA,2019-12-15T00:00:00Z,4538,5433.14285714286
BRA,2019-12-16T00:00:00Z,5659,5447.42857142857
BRA,2019-12-17T00:00:00Z,5600,5458.28571428571
BRA,2019-12-18T00:00:00Z,5718,5482.85714285714
BRA,2019-12-19T00:00:00Z,5896,5492.42857142857
BRA,2019-12-20T00:00:00Z,5894,5437.28571428571
BRA,2019-12-21T00:00:00Z,5075,5302
BRA,2019-12-22T00:00:00Z,4605,4996.14285714286
BRA,2019-12-23T00:00:00Z,5273,4931
BRA,2019-12-24T00:00:00Z,4653,4886
BRA,2019-12-25T00:00:00Z,3577,4890.28571428571
BRA,2019-12-26T00:00:00Z,5440,4866.57142857143
BRA,2019-12-27T00:00:00Z,5579,4836.71428571429
BRA,2019-12-28T00:00:00Z,5105,4804.14285714286
BRA,2019-12-29T00:00:00Z,4439,4800.14285714286
BRA,2019-12-30T00:00:00Z,5064,4745.42857142857
BRA,2019-12-31T00:00:00Z,4425,4712.42857142857
BRA,2020-01-01T00:00:00Z,3549,4666.85714285714
BRA,2020-01-02T00:00:00Z,5057,4698.57142857143
BRA,2020-01-03T00:00:00Z,5348,4749.57142857143
BRA,2020-01-04T00:00:00Z,4786,4892.42857142857
BRA,2020-01-05T00:00:00Z,4661,5148
BRA,2020-01-06T00:00:00Z,5421,5217.85714285714
BRA,2020-01-07T00:00:00Z,5425,5250.71428571429
BRA,2020-01-08T00:00:00Z,5338,5252
BRA,2020-01-09T00:00:00Z,5546,5229.85714285714
BRA,2020-01-10T00:00:00Z,5578,5215.14285714286
BRA,2020-01-11T00:00:00Z,4795,5239.71428571429
BRA,2020-01-12T00:00:00Z,4506,5272.28571428571
BRA,2020-01-13T00:00:00Z,5318,5270.28571428571
BRA,2020-01-14T00:00:00Z,5597,5252.28571428571
BRA,2020-01-15T00:00:00Z,5566,5253
BRA,2020-01-16T00:00:00Z,5532,5249.14285714286
BRA,2020-01-17T00:00:00Z,5452,5271.14285714286
BRA,2020-01-18T00:00:00Z,4800,5272.42857142857
BRA,2020-01-19T00:00:00Z,4479,5262.57142857143
BRA,2020-01-20T00:00:00Z,5472,5264
BRA,2020-01-21T00:00:00Z,5606,5261.14285714286
BRA,2020-01-22T00:00:00Z,5497,5266.57142857143
BRA,2020-01-23T00:00:00Z,5542,5281.71428571429
BRA,2020-01-24T00:00:00Z,5432,5308.28571428571
BRA,2020-01-25T00:00:00Z,4838,5313.14285714286
BRA,2020-01-26T00:00:00Z,4585,5346
BRA,2020-01-27T00:00:00Z,5658,5358
BRA,2020-01-28T00:00:00Z,5640,5385.28571428571
BRA,2020-01-29T00:00:00Z,5727,5366.71428571429
BRA,2020-01-30T00:00:00Z,5626,5322.57142857143
BRA,2020-01-31T00:00:00Z,5623,5293
BRA,2020-02-01T00:00:00Z,4708,5261
BRA,2020-02-02T00:00:00Z,4276,5224.85714285714
BRA,2020-02-03T00:00:00Z,5451,5214.42857142857
BRA,2020-02-04T00:00:00Z,5416,5206.71428571429
BRA,2020-02-05T00:00:00Z,5474,5197.14285714286
BRA,2020-02-06T00:00:00Z,5553,5218.14285714286
BRA,2020-02-07T00:00:00Z,5569,5149
BRA,2020-02-08T00:00:00Z,4641,5129.71428571429
BRA,2020-02-09T00:00:00Z,4423,5132.57142857143
BRA,2020-02-10T00:00:00Z,4967,5156.28571428571
BRA,2020-02-11T00:00:00Z,5281,5166.85714285714
BRA,2020-02-12T00:00:00Z,5494,5170
BRA,2020-02-13T00:00:00Z,5719,5172.57142857143
BRA,2020-02-14T00:00:00Z,5643,5274.57142857143
BRA,2020-02-15T00:00:00Z,4663,5311.85714285714
BRA,2020-02-16T00:00:00Z,4441,5325.71428571429
BRA,2020-02-17T00:00:00Z,5681,5345.42857142857
BRA,2020-02-18T00:00:00Z,5542,5356
BRA,2020-02-19T00:00:00Z,5591,5366.42857142857
BRA,2020-02-20T00:00:00Z,5857,5194
BRA,2020-02-21T00:00:00Z,5717,4875.85714285714
BRA,2020-02-22T00:00:00Z,4736,4643.57142857143
BRA,2020-02-23T00:00:00Z,3234,4599.14285714286
BRA,2020-02-24T00:00:00Z,3454,4529.42857142857
BRA,2020-02-25T00:00:00Z,3916,4457.14285714286
BRA,2020-02-26T00:00:00Z,5280,4417.57142857143
BRA,2020-02-27T00:00:00Z,5369,4583.71428571429
BRA,2020-02-28T00:00:00Z,5211,4871.85714285714
BRA,2020-02-29T00:00:00Z,4459,5105.57142857143
BRA,2020-03-01T00:00:00Z,4397,5163.28571428571
BRA,2020-03-02T00:00:00Z,5471,5226.28571428571
BRA,2020-03-03T00:00:00Z,5552,5307.57142857143
BRA,2020-03-04T00:00:00Z,5684,5339.28571428571
BRA,2020-03-05T00:00:00Z,5810,5338.42857142857
BRA,2020-03-06T00:00:00Z,5780,5354
BRA,2020-03-07T00:00:00Z,4681,5374.85714285714
BRA,2020-03-08T00:00:00Z,4391,5377
BRA,2020-03-09T00:00:00Z,5580,5383
BRA,2020-03-10T00:00:00Z,5698,5376.14285714286
BRA,2020-03-11T00:00:00Z,5699,5362.42857142857
BRA,2020-03-12T00:00:00Z,5852,5333
BRA,2020-03-13T00:00:00Z,5732,5262.14285714286
BRA,2020-03-14T00:00:00Z,4585,5123.85714285714
BRA,2020-03-15T00:00:00Z,4185,4902.42857142857
BRA,2020-03-16T00:00:00Z,5084,4636.14285714286
BRA,2020-03-17T00:00:00Z,4730,4371
BRA,2020-03-18T00:00:00Z,4149,4156
BRA,2020-03-19T00:00:00Z,3988,3857.28571428571
BRA,2020-03-20T00:00:00Z,3876,3442.71428571429
BRA,2020-03-21T00:00:00Z,3080,3008.28571428571
BRA,2020-03-22T00:00:00Z,2094,2606.57142857143
BRA,2020-03-23T00:00:00Z,2182,2238.71428571429
BRA,2020-03-24T00:00:00Z,1689,1889
BRA,2020-03-25T00:00:00Z,1337,1558.57142857143
BRA,2020-03-26T00:00:00Z,1413,1337.28571428571
BRA,2020-03-27T00:00:00Z,1428,1177.28571428571
BRA,2020-03-28T00:00:00Z,767,1111.57142857143
BRA,2020-03-29T00:00:00Z,545,1094
BRA,2020-03-30T00:00:00Z,1062,1055.28571428571
BRA,2020-03-31T00:00:00Z,1229,1022.57142857143
BRA,2020-04-01T00:00:00Z,1214,1013.85714285714
BRA,2020-04-02T00:00:00Z,1142,1006
BRA,2020-04-03T00:00:00Z,1199,1016.14285714286
BRA,2020-04-04T00:00:00Z,706,1005.14285714286
BRA,2020-04-05T00:00:00Z,490,1011.42857142857
BRA,2020-04-06T00:00:00Z,1133,1017.42857142857
BRA,2020-04-07T00:00:00Z,1152,935.571428571429
BRA,2020-04-08T00:00:00Z,1258,901.428571428571
BRA,2020-04-09T00:00:00Z,1184,889.571428571429
BRA,2020-04-10T00:00:00Z,626,889.714285714286
BRA,2020-04-11T00:00:00Z,467,885.714285714286
BRA,2020-04-12T00:00:00Z,407,878.428571428571
BRA,2020-04-13T00:00:00Z,1134,891.857142857143
BRA,2020-04-14T00:00:00Z,1124,985.142857142857
BRA,2020-04-15T00:00:00Z,1207,1019.85714285714
BRA,2020-04-16T00:00:00Z,1278,1035.14285714286
BRA,2020-04-17T00:00:00Z,1279,1030
BRA,2020-04-18T00:00:00Z,710,1011.57142857143
BRA,2020-04-19T00:00:00Z,514,1026.14285714286
BRA,2020-04-20T00:00:00Z,1098,1063
BRA,2020-04-21T00:00:00Z,995,1101
BRA,2020-04-22T00:00:00Z,1309,1118.85714285714
BRA,2020-04-23T00:00:00Z,1536,1139
BRA,2020-04-24T00:00:00Z,1545,1183.71428571429
BRA,2020-04-25T00:00:00Z,835,1268.14285714286
